,,PDemand,QDemand
2021,3217,6.94,13.63
2021,3218,6.9,12.08
2021,3219,6.84,10.77
2021,3220,6.91,12.11
2021,3221,6.82,11.9
2021,3222,6.77,13
2021,3223,6.77,12.78
2021,3224,6.72,13.49
2021,3225,6.78,13.25
2021,3226,6.88,14.09
2021,3227,6.92,14.17
2021,3228,6.94,14.11
2021,3229,6.97,14.15
2021,3230,7,13.9
2021,3231,7.02,14.65
2021,3232,7.02,13.77
2021,3233,7.02,13.13
2021,3234,7.03,13.23
2021,3235,6.97,13.3
2021,3236,7.01,11.5
2021,3237,7.05,11.61
2021,3238,7.01,12.19
2021,3239,6.91,12.3
2021,3240,6.97,12.97
2021,3241,6.96,12.66
2021,3242,6.91,12.02
2021,3243,6.96,12.33
2021,3244,6.91,11.8
2021,3245,6.92,12.45
2021,3246,6.9,12.9
2021,3247,6.71,12.03
2021,3248,6.84,13.51
2021,3249,6.89,13.64
2021,3250,6.92,13.79
2021,3251,6.95,14.01
2021,3252,7.05,14.33
2021,3253,7.09,14.52
2021,3254,7.06,14.41
2021,3255,7.05,13.99
2021,3256,7.02,13.98
2021,3257,7.01,13.83
2021,3258,7,12.23
2021,3259,6.94,11.59
2021,3260,6.9,13.05
2021,3261,6.95,12.12
2021,3262,6.88,12.24
2021,3263,6.85,10.51
2021,3264,6.79,11.66
2021,3265,6.76,13.23
2021,3266,6.79,13.03
2021,3267,6.93,12.55
2021,3268,6.66,12.77
2021,3269,6.67,12.72
2021,3270,6.61,12.22
2021,3271,6.56,12.52
2021,3272,6.57,13.56
2021,3273,6.55,14.15
2021,3274,6.56,12.81
2021,3275,6.61,13.35
2021,3276,6.68,13.79
2021,3277,6.67,13.44
2021,3278,6.72,13.78
2021,3279,6.56,13.86
2021,3280,6.41,13.83
2021,3281,6.46,13.58
2021,3282,6.55,13.12
2021,3283,6.6,13.51
2021,3284,6.63,13.46
2021,3285,6.78,13.33
2021,3286,6.77,11.46
2021,3287,6.78,13.44
2021,3288,6.75,13.5
2021,3289,6.76,13.27
2021,3290,6.77,13.24
2021,3291,6.77,13.01
2021,3292,6.8,12.86
2021,3293,6.74,13.23
2021,3294,6.72,13.22
2021,3295,6.73,13.44
2021,3296,6.64,13.29
2021,3297,6.55,13.24
2021,3298,6.61,12.9
2021,3299,6.61,13.35
2021,3300,6.62,13.69
2021,3301,6.69,13.19
2021,3302,6.68,13.41
2021,3303,6.73,13.38
2021,3304,6.77,13.1
2021,3305,6.74,12.84
2021,3306,6.78,13.27
2021,3307,6.76,13.04
2021,3308,6.76,12.4
2021,3309,6.79,13.02
2021,3310,6.79,11.99
2021,3311,6.78,12.67
2021,3312,6.74,12.27
2021,3313,6.73,12.22
2021,3314,6.69,13.54
2021,3315,6.72,11.7
2021,3316,6.73,12.07
2021,3317,6.69,12.31
2021,3318,6.63,12.76
2021,3319,6.62,12.76
2021,3320,6.6,14.44
2021,3321,6.69,14.21
2021,3322,6.69,12.92
2021,3323,6.71,13.51
2021,3324,6.73,13.28
2021,3325,6.78,13.67
2021,3326,6.79,13.41
2021,3327,6.81,13.77
2021,3328,6.78,13.84
2021,3329,6.79,12.88
2021,3330,6.8,13.45
2021,3331,6.81,13.24
2021,3332,6.82,13.09
2021,3333,6.83,11.68
2021,3334,6.81,11.5
2021,3335,6.82,11.94
2021,3336,6.81,12.41
2021,3337,6.79,12.38
2021,3338,6.74,12.98
2021,3339,6.72,12.17
2021,3340,6.76,12.42
2021,3341,6.67,12.66
2021,3342,6.64,12.73
2021,3343,6.56,13.11
2021,3344,6.59,13.41
2021,3345,6.7,13.28
2021,3346,6.68,13.95
2021,3347,6.74,14.07
2021,3348,6.8,13.93
2021,3349,6.82,14.18
2021,3350,6.86,13.98
2021,3351,6.78,13.48
2021,3352,6.8,12.12
2021,3353,6.73,13.17
2021,3354,6.86,12.63
2021,3355,6.87,12.75
2021,3356,6.9,13.26
2021,3357,6.92,13.21
2021,3358,6.92,12.32
2021,3359,6.85,12.68
2021,3360,6.83,11.9
2021,3361,6.85,12.95
2021,3362,6.87,12.58
2021,3363,6.84,13.03
2021,3364,6.88,13.21
2021,3365,6.82,13.36
2021,3366,6.83,13.53
2021,3367,6.84,13.27
2021,3368,6.82,13.67
2021,3369,6.82,14.04
2021,3370,6.58,15.02
2021,3371,6.3,14.72
2021,3372,6.78,13.71
2021,3373,7.09,12.01
2021,3374,7,11.09
2021,3375,6.96,9.97
2021,3376,6.97,9.95
2021,3377,6.99,10.34
2021,3378,7,9.71
2021,3379,6.93,9.16
2021,3380,6.96,9.96
2021,3381,7.09,8.15
2021,3382,7.03,9.37
2021,3383,6.93,9.35
2021,3384,6.94,8.95
2021,3385,6.96,9.42
2021,3386,6.96,9.34
2021,3387,6.91,9.87
2021,3388,6.07,7.79
2021,3389,5.33,7.38
2021,3390,5.21,7.44
2021,3391,5.03,7.66
2021,3392,4.79,7.65
2021,3393,4.86,8.98
2021,3394,4.85,9.53
2021,3395,4.96,12.2
2021,3396,4.98,18.42
2021,3397,4.99,18.63
2021,3398,4.98,19.7
2021,3399,4.98,17.72
2021,3400,5,18.59
2021,3401,5,18.34
2021,3402,5.02,18.36
2021,3403,5.21,18.07
2021,3404,5.29,18.06
2021,3405,6.21,17.43
2021,3406,6.55,17.15
2021,3407,6.73,18.01
2021,3408,6.71,17.26
2021,3409,6.7,16.76
2021,3410,6.74,16.93
2021,3411,6.82,17.28
2021,3412,6.81,18.28
2021,3413,6.85,18.81
2021,3414,6.84,18.69
2021,3415,6.84,19.19
2021,3416,7.02,20.51
2021,3417,6.84,20.73
2021,3418,6.84,20.61
2021,3419,6.87,20.23
2021,3420,6.85,20.15
2021,3421,6.48,20.37
2021,3422,6.86,20.25
2021,3423,7.01,20.02
2021,3424,7.05,20.01
2021,3425,6.98,15.82
2021,3426,7.01,9.64
2021,3427,7.02,9.49
2021,3428,7.04,8.41
2021,3429,7.04,8.3
2021,3430,7.04,8.91
2021,3431,6.96,8.22
2021,3432,6.93,8.05
2021,3433,6.93,9.36
2021,3434,6.91,8.53
2021,3435,6.9,9.23
2021,3436,6.88,7.89
2021,3437,6.89,8.07
2021,3438,6.89,8.67
2021,3439,6.86,8.81
2021,3440,6.85,9.26
2021,3441,6.88,18.4
2021,3442,6.96,16.18
2021,3443,6.91,12.73
2021,3444,6.69,8.03
2021,3445,6.39,5.4
2021,3446,7.09,11.46
2021,3447,6.99,13.6
2021,3448,6.9,13.45
2021,3449,6.89,13.46
2021,3450,6.95,13.61
2021,3451,7.03,13.1
2021,3452,6.92,12.9
2021,3453,6.98,12.95
2021,3454,6.92,12.83
2021,3455,6.86,12.86
2021,3456,6.83,12.83
2021,3457,6.76,12.78
2021,3458,6.75,12.73
2021,3459,6.76,12.85
2021,3460,6.79,12.87
2021,3461,6.72,12.82
2021,3462,6.68,13.07
2021,3463,6.65,13.27
2021,3464,6.61,13.73
2021,3465,6.62,13.66
2021,3466,6.66,13.58
2021,3467,6.74,13.95
2021,3468,6.81,13.88
2021,3469,6.72,13.56
2021,3470,6.72,13.63
2021,3471,6.74,13.71
2021,3472,6.74,13.65
2021,3473,6.77,13.7
2021,3474,6.76,13.79
2021,3475,6.78,13.06
2021,3476,6.82,13.26
2021,3477,6.86,12.53
2021,3478,6.78,12.81
2021,3479,6.76,12.62
2021,3480,6.72,12.65
2021,3481,6.71,12.46
2021,3482,6.72,12.91
2021,3483,6.81,10.79
2021,3484,6.74,11.23
2021,3485,6.64,12.9
2021,3486,6.58,13.16
2021,3487,6.53,13.2
2021,3488,6.53,13.47
2021,3489,6.57,13.44
2021,3490,6.61,14.01
2021,3491,6.61,14.07
2021,3492,6.68,14.5
2021,3493,6.69,14.02
2021,3494,6.72,13.59
2021,3495,6.74,13.53
2021,3496,6.76,13.79
2021,3497,6.76,13.63
2021,3498,6.78,13.83
2021,3499,6.84,13.26
2021,3500,6.75,12.93
2021,3501,6.32,11.7
2021,3502,6.23,12.18
2021,3503,6.73,12.14
2021,3504,6.67,12.8
2021,3505,6.57,12.31
2021,3506,6.55,13.21
2021,3507,6.62,13.07
2021,3508,6.71,13.07
2021,3509,6.67,12.18
2021,3510,6.6,12.68
2021,3511,6.58,13.45
2021,3512,6.59,13.8
2021,3513,6.68,14.84
2021,3514,6.73,14
2021,3515,6.72,14.08
2021,3516,6.64,13.44
2021,3517,6.81,13.06
2021,3518,6.81,14.03
2021,3519,6.84,14.68
2021,3520,6.89,14.31
2021,3521,6.9,13.77
2021,3522,6.93,13.92
2021,3523,6.93,11.82
2021,3524,6.98,13.05
2021,3525,7.05,13.04
2021,3526,6.96,13.33
2021,3527,6.89,12.91
2021,3528,6.83,13.29
2021,3529,6.82,13.03
2021,3530,6.83,13.36
2021,3531,6.72,12.51
2021,3532,6.73,13.04
2021,3533,6.75,13.42
2021,3534,6.75,13.52
2021,3535,6.71,13.03
2021,3536,6.71,13.92
2021,3537,6.74,14.11
2021,3538,6.72,14.07
2021,3539,6.76,14.24
2021,3540,6.82,14.39
2021,3541,6.71,14.08
2021,3542,6.81,14.72
2021,3543,6.82,14.25
2021,3544,6.84,14.54
2021,3545,6.79,13.84
2021,3546,6.77,13.87
2021,3547,6.83,11.15
2021,3548,6.88,11.31
2021,3549,6.86,12.11
2021,3550,6.72,12.23
2021,3551,6.67,11.65
2021,3552,6.64,12.26
2021,3553,6.59,12.75
2021,3554,6.72,12.78
2021,3555,6.62,12.66
2021,3556,6.59,12.78
2021,3557,6.62,12.63
2021,3558,6.59,13.19
2021,3559,6.58,13.3
2021,3560,6.57,13.86
2021,3561,6.67,14.28
2021,3562,6.67,14.5
2021,3563,6.75,14.15
2021,3564,6.79,14.2
2021,3565,6.82,14.05
2021,3566,6.79,14.07
2021,3567,6.83,14.2
2021,3568,6.86,13.86
2021,3569,6.87,13.88
2021,3570,6.85,14.43
2021,3571,6.92,13.74
2021,3572,6.94,13.19
2021,3573,6.93,12.42
2021,3574,6.9,11.76
2021,3575,6.9,11.84
2021,3576,6.88,12.9
2021,3577,6.84,13.26
2021,3578,6.79,12.98
2021,3579,6.73,13.01
2021,3580,6.76,13.84
2021,3581,6.76,12.97
2021,3582,6.73,12.93
2021,3583,6.65,13.66
2021,3584,6.63,14.36
2021,3585,6.64,14.1
2021,3586,6.64,15.03
2021,3587,6.64,13.87
2021,3588,6.67,14.5
2021,3589,6.84,14.83
2021,3590,6.86,13.95
2021,3591,6.92,13.98
2021,3592,6.92,14.1
2021,3593,6.94,14.51
2021,3594,6.93,14.06
2021,3595,6.97,13.78
2021,3596,6.86,12.47
2021,3597,6.92,12.64
2021,3598,6.87,11.85
2021,3599,6.87,11.85
2021,3600,6.87,12.78
2021,3601,6.85,13.07
2021,3602,6.83,12.91
2021,3603,6.8,13.52
2021,3604,6.79,13.89
2021,3605,6.72,13.7
2021,3606,6.69,12.97
2021,3607,6.69,14.08
2021,3608,6.7,14.02
2021,3609,6.73,14.21
2021,3610,6.77,14.76
2021,3611,6.81,16.34
2021,3612,6.99,13.82
2021,3613,6.88,14.29
2021,3614,6.84,13.29
2021,3615,6.87,14.43
2021,3616,6.88,15.12
2021,3617,6.88,13.1
2021,3618,6.9,14.37
2021,3619,6.94,13.8
2021,3620,6.98,13.61
2021,3621,7,12.71
2021,3622,6.94,12.83
2021,3623,6.9,12.74
2021,3624,6.88,11.7
2021,3625,6.85,13.19
2021,3626,6.86,12.75
2021,3627,6.83,13.5
2021,3628,6.86,13.66
2021,3629,6.8,12.68
2021,3630,6.78,13.38
2021,3631,6.74,14.04
2021,3632,6.66,14.25
2021,3633,6.71,14.93
2021,3634,6.8,13.97
2021,3635,6.81,15.24
2021,3636,6.9,14.93
2021,3637,6.92,13.91
2021,3638,6.91,13.63
2021,3639,6.97,14.02
2021,3640,6.97,11.92
2021,3641,6.99,14.23
2021,3642,6.98,14.64
2021,3643,6.99,13.86
2021,3644,6.99,13.33
2021,3645,7.02,12.23
2021,3646,6.97,12.23
2021,3647,6.93,14.14
2021,3648,6.91,13.67
2021,3649,6.89,11.65
2021,3650,6.85,12.5
2021,3651,6.84,12.05
2021,3652,6.83,12.14
2021,3653,6.8,13.73
2021,3654,6.78,12.76
2021,3655,6.74,13.11
2021,3656,6.71,14.92
2021,3657,6.73,14.84
2021,3658,6.77,15.01
2021,3659,6.8,14.32
2021,3660,6.93,14.18
2021,3661,6.93,14.39
2021,3662,6.96,14.38
2021,3663,6.99,13.63
2021,3664,6.93,14.39
2021,3665,6.91,14.15
2021,3666,6.94,13.45
2021,3667,7,12.96
2021,3668,7.08,12.89
2021,3669,7.09,12.58
2021,3670,7.01,13.9
2021,3671,6.94,12
2021,3672,7.03,12.53
2021,3673,7.01,14.38
2021,3674,6.98,12.84
2021,3675,6.88,11.67
2021,3676,6.87,13.58
2021,3677,6.86,13.35
2021,3678,6.82,13.85
2021,3679,6.78,14.07
2021,3680,6.77,15.26
2021,3681,6.11,15.6
2021,3682,5.24,15.44
2021,3683,5.08,8.9
2021,3684,5.3,6.61
2021,3685,5.26,7.1
2021,3686,5.24,6.91
2021,3687,5.21,10.71
2021,3688,5.25,14.87
2021,3689,5.18,14.65
2021,3690,5.04,14.53
2021,3691,4.7,11.83
2021,3692,4.69,10.79
2021,3693,4.59,9.86
2021,3694,5.31,9.74
2021,3695,5.94,13.41
2021,3696,6.02,13.15
2021,3697,6.43,14.38
2021,3698,6.76,13.89
2021,3699,6.87,14.68
2021,3700,6.89,12.28
2021,3701,6.9,12.55
2021,3702,6.91,14.19
2021,3703,6.9,15.11
2021,3704,6.93,15.15
2021,3705,6.78,12.76
2021,3706,6.64,11.16
2021,3707,7.02,14.11
2021,3708,6.99,14.86
2021,3709,7.06,14.38
2021,3710,7.03,14.38
2021,3711,7.01,14.38
2021,3712,7.08,13.97
2021,3713,7.05,14.28
2021,3714,7.06,14.33
2021,3715,7.05,12.22
2021,3716,7.06,12.68
2021,3717,7,13.47
2021,3718,7.01,13.83
2021,3719,6.95,14.14
2021,3720,6.92,13.76
2021,3721,6.88,13.4
2021,3722,6.86,13.72
2021,3723,6.8,13.8
2021,3724,6.77,13.75
2021,3725,6.68,13.93
2021,3726,6.68,13.77
2021,3727,6.64,13.96
2021,3728,6.6,14.1
2021,3729,6.6,13.2
2021,3730,6.53,12.5
2021,3731,6.48,13.04
2021,3732,6.63,12.05
2021,3733,6.73,10.92
2021,3734,6.73,9.93
2021,3735,6.71,10.94
2021,3736,6.57,10.41
2021,3737,6.71,7.57
2021,3738,6.72,8.44
2021,3739,6.74,8.64
2021,3740,6.74,8.84
2021,3741,6.76,8.72
2021,3742,6.73,8.65
2021,3743,6.69,8.8
2021,3744,6.67,8.82
2021,3745,6.69,8.71
2021,3746,6.68,8.66
2021,3747,6.64,8.72
2021,3748,6.62,8.72
2021,3749,6.56,8.79
2021,3750,6.54,8.17
2021,3751,6.53,7.74
2021,3752,6.54,8.12
2021,3753,6.58,9.04
2021,3754,6.65,4.78
2021,3755,6.68,3.49
2021,3756,6.77,9.52
2021,3757,6.82,10.37
2021,3758,6.8,10.86
2021,3759,6.83,10.92
2021,3760,6.78,9.54
2021,3761,6.81,14.03
2021,3762,6.83,13.3
2021,3763,6.87,13.27
2021,3764,6.88,13.36
2021,3765,6.86,13.08
2021,3766,6.83,12.91
2021,3767,6.81,13.04
2021,3768,6.77,13.22
2021,3769,6.86,13.09
2021,3770,6.85,13.12
2021,3771,6.86,12.88
2021,3772,6.85,12.64
2021,3773,6.84,12.51
2021,3774,6.7,12.38
2021,3775,6.61,12.31
2021,3776,6.61,12.29
2021,3777,6.64,12.27
2021,3778,6.69,12.26
2021,3779,7.01,10.52
2021,3780,6.84,7.92
2021,3781,6.78,11.72
2021,3782,6.75,12.45
2021,3783,6.77,12.46
2021,3784,6.78,12.6
2021,3785,6.79,12.84
2021,3786,6.81,12.8
2021,3787,6.86,13.03
2021,3788,6.86,12.65
2021,3789,6.82,12.3
2021,3790,6.85,11.92
2021,3791,6.81,11.64
2021,3792,6.78,11.72
2021,3793,6.75,11.69
2021,3794,6.74,11.54
2021,3795,6.72,11.56
2021,3796,6.71,11.43
2021,3797,6.72,11.38
2021,3798,6.65,10.91
2021,3799,6.57,10.75
2021,3800,6.63,10.99
2021,3801,6.7,11.52
2021,3802,6.77,12
2021,3803,6.88,12.66
2021,3804,7.03,13.03
2021,3805,7.02,13.04
2021,3806,7.02,13.12
2021,3807,7.03,13.11
2021,3808,7.01,13.2
2021,3809,7.04,13.4
2021,3810,7.08,13.22
2021,3811,7.06,12.98
2021,3812,7.12,12.98
2021,3813,7.1,12.71
2021,3814,7.05,12.37
2021,3815,7.02,12.23
2021,3816,6.98,12.26
2021,3817,6.95,12.96
2021,3818,0.9,10.33
2021,3819,0,3.19
2021,3820,0,2.12
2021,3821,0,2.22
2021,3822,0,2.25
2021,3823,0,2.24
2021,3824,0,2.16
2021,3825,0,2.09
2021,3826,0,2.14
2021,3827,0,2.03
2021,3828,2.9,2.31
2021,3829,6.83,3.81
2021,3830,6.75,10.48
2021,3831,6.75,13.09
2021,3832,6.81,13.62
2021,3833,6.89,13.76
2021,3834,6.92,13.94
2021,3835,6.99,13.74
2021,3836,7,13.57
2021,3837,7,13.51
2021,3838,6.9,13.44
2021,3839,6.88,13.42
2021,3840,6.89,13.32
2021,3841,6.87,13.52
2021,3842,6.87,13.56
2021,3843,6.89,13.34
2021,3844,6.87,12.87
2021,3845,6.83,12.87
2021,3846,6.78,12.92
2021,3847,6.69,12.39
2021,3848,6.72,12.37
2021,3849,6.74,12.56
2021,3850,6.83,12.65
2021,3851,6.97,12.74
2021,3852,6.89,13.05
2021,3853,6.81,13.03
2021,3854,6.83,13.01
2021,3855,6.92,13.02
2021,3856,6.91,13.25
2021,3857,6.91,13.3
2021,3858,6.95,13.33
2021,3859,7.01,13.23
2021,3860,6.97,13.23
2021,3861,7.05,13.25
2021,3862,6.98,12.92
2021,3863,6.94,12.51
2021,3864,6.9,12.51
2021,3865,6.88,12.81
2021,3866,6.87,12.48
2021,3867,6.89,12.84
2021,3868,6.9,12.77
2021,3869,6.88,12.65
2021,3870,6.78,12.45
2021,3871,6.78,12.46
2021,3872,6.81,12.05
2021,3873,6.85,12.09
2021,3874,6.86,12.22
2021,3875,6.88,12.21
2021,3876,7.03,12.14
2021,3877,6.96,12.02
2021,3878,6.92,12.17
2021,3879,6.92,12.27
2021,3880,6.94,12.53
2021,3881,6.95,12.5
2021,3882,6.96,12.65
2021,3883,6.96,12.74
2021,3884,6.97,12.51
2021,3885,6.96,12.24
2021,3886,6.89,12.1
2021,3887,6.86,11.91
2021,3888,6.85,11.97
2021,3889,6.8,11.86
2021,3890,6.77,11.62
2021,3891,6.73,11.86
2021,3892,6.8,11.88
2021,3893,6.69,11.63
2021,3894,6.62,11.44
2021,3895,6.59,11.31
2021,3896,6.63,11.59
2021,3897,6.77,12.25
2021,3898,6.88,12.65
2021,3899,6.96,12.68
2021,3900,7.02,12.9
2021,3901,6.97,12.92
2021,3902,6.95,13.19
2021,3903,6.93,13.19
2021,3904,6.98,13.42
2021,3905,6.99,13.57
2021,3906,7.01,13.43
2021,3907,7,13.27
2021,3908,7.08,13.27
2021,3909,7.15,13.07
2021,3910,7.05,12.97
2021,3911,7,12.67
2021,3912,6.97,12.64
2021,3913,7.01,12.66
2021,3914,7,12.77
2021,3915,7.07,12.79
2021,3916,7.03,12.34
2021,3917,7.01,12.32
2021,3918,6.95,12.38
2021,3919,6.91,12.5
2021,3920,6.96,12.47
2021,3921,7.09,12.74
2021,3922,6.99,11.05
2021,3923,6.89,15.11
2021,3924,6.93,17.97
2021,3925,6.96,18.13
2021,3926,6.95,18.29
2021,3927,6.93,18.15
2021,3928,6.95,15.92
2021,3929,6.93,13.34
2021,3930,6.93,10.84
2021,3931,6.96,9.64
2021,3932,6.96,8.45
2021,3933,6.97,8.52
2021,3934,6.9,12.71
2021,3935,6.91,13.99
2021,3936,6.88,12.88
2021,3937,6.89,10.77
2021,3938,6.91,14.05
2021,3939,6.91,12.01
2021,3940,6.98,7.65
2021,3941,6.93,13.08
2021,3942,6.87,7.6
2021,3943,6.83,9.15
2021,3944,6.81,11.94
2021,3945,6.81,8.63
2021,3946,6.8,9.44
2021,3947,6.8,7.77
2021,3948,6.82,8.81
2021,3949,6.89,8.1
2021,3950,6.9,9.36
2021,3951,7.11,10.18
2021,3952,6.94,9.56
2021,3953,6.94,9.02
2021,3954,6.88,9.22
2021,3955,6.87,9.88
2021,3956,6.82,9.42
2021,3957,6.88,9.79
2021,3958,6.78,10.02
2021,3959,6.76,9.18
2021,3960,6.69,8.33
2021,3961,6.72,8.66
2021,3962,6.73,9.06
2021,3963,6.74,8.4
2021,3964,6.74,7.73
2021,3965,6.72,8.11
2021,3966,6.68,7.75
2021,3967,6.76,7.41
2021,3968,6.72,9.45
2021,3969,6.74,11.52
2021,3970,6.75,12.93
2021,3971,6.77,12.55
2021,3972,6.85,13.43
2021,3973,6.88,12.19
2021,3974,6.85,13.35
2021,3975,6.86,13.79
2021,3976,6.86,12.98
2021,3977,6.87,12.12
2021,3978,6.88,12.27
2021,3979,6.88,11.47
2021,3980,6.92,9.02
2021,3981,7,9.42
2021,3982,6.9,9.67
2021,3983,6.87,8.84
2021,3984,6.89,7.42
2021,3985,6.86,7.56
2021,3986,6.8,7.42
2021,3987,6.82,7.47
2021,3988,6.83,7.76
2021,3989,6.83,7.62
2021,3990,6.72,8.12
2021,3991,6.75,8.44
2021,3992,6.79,9.24
2021,3993,6.89,9.68
2021,3994,6.93,10.49
2021,3995,6.99,11.94
2021,3996,7.12,11.82
2021,3997,7.09,11.52
2021,3998,7.01,12.69
2021,3999,6.93,12.65
2021,4000,6.93,13.12
2021,4001,6.96,12.62
2021,4002,6.99,13.93
2021,4003,6.96,13.58
2021,4004,7.07,13.06
2021,4005,7.16,11.07
2021,4006,7.05,11.06
2021,4007,7.03,13.65
2021,4008,7.06,14.66
2021,4009,7.06,12.76
2021,4010,6.99,10.24
2021,4011,6.97,10.1
2021,4012,6.99,8.29
2021,4013,6.95,9.61
2021,4014,6.93,10.05
2021,4015,6.88,9.26
2021,4016,6.95,9.66
2021,4017,6.94,8.57
2021,4018,6.97,8.96
2021,4019,7,9.22
2021,4020,7.09,9.53
2021,4021,7.08,8.7
2021,4022,7.03,9.18
2021,4023,7.05,10.57
2021,4024,7.05,12.78
2021,4025,7.1,13.64
2021,4026,7.12,10.18
2021,4027,7.13,11.31
2021,4028,7.17,9.9
2021,4029,7.18,9.89
2021,4030,7.14,10.3
2021,4031,7.16,10.85
2021,4032,7.13,11.06
2021,4033,7.11,9.09
2021,4034,7.05,9.99
2021,4035,7.05,9.27
2021,4036,7.07,9.06
2021,4037,7,8.82
2021,4038,6.97,9.64
2021,4039,6.94,11.57
2021,4040,6.98,9.52
2021,4041,6.93,6.55
2021,4042,7.15,6.01
2021,4043,7.05,6.65
2021,4044,7.19,9.31
2021,4045,7.17,12.6
2021,4046,7.11,12.5
2021,4047,7.11,11.58
2021,4048,6.91,11.9
2021,4049,7.09,11.62
2021,4050,7.05,12.68
2021,4051,7.05,13.37
2021,4052,7.1,10.29
2021,4053,7.16,9.14
2021,4054,7.17,11.16
2021,4055,7.14,14.03
2021,4056,7.1,14.23
2021,4057,7.08,14.07
2021,4058,6.97,13.11
2021,4059,6.91,9.48
2021,4060,7.06,12.06
2021,4061,7.12,10.07
2021,4062,7.09,9.81
2021,4063,7.36,12.33
2021,4064,7.16,9.53
2021,4065,7.13,8.05
2021,4066,7.15,8.02
2021,4067,7.17,8.24
2021,4068,7.2,8.9
2021,4069,7.18,9.86
2021,4070,7.13,10.12
2021,4071,7.12,10.58
2021,4072,7.11,10.55
2021,4073,7.14,10.56
2021,4074,7.16,10.17
2021,4075,7.17,10.03
2021,4076,7.15,13.17
2021,4077,7.18,13.77
2021,4078,7.15,13.42
2021,4079,7.11,13.54
2021,4080,7.06,13.44
2021,4081,7.05,13.57
2021,4082,7.04,12.94
2021,4083,7.07,13.15
2021,4084,7.1,12.69
2021,4085,7.02,12.71
2021,4086,7.01,13.8
2021,4087,7.07,14.34
2021,4088,7.04,15.32
2021,4089,7.03,15.01
2021,4090,7.06,14.83
2021,4091,7.09,15.5
2021,4092,7.12,15.35
2021,4093,7.21,15.77
2021,4094,7.12,13.43
2021,4095,7.07,12.45
2021,4096,7.1,14.96
2021,4097,7.14,16.08
2021,4098,7.16,13.7
2021,4099,7.2,15.93
2021,4100,7.28,15.49
2021,4101,7.26,14.08
2021,4102,7.26,14.56
2021,4103,7.22,14.16
2021,4104,7.13,14.11
2021,4105,7.11,13.79
2021,4106,7.16,13.73
2021,4107,7.18,13.04
2021,4108,7.18,14.43
2021,4109,7.07,13.98
2021,4110,7.08,13.99
2021,4111,7.05,14.7
2021,4112,7.06,14.29
2021,4113,7.07,12.96
2021,4114,7.1,13.54
2021,4115,7.14,14.08
2021,4116,7.21,15
2021,4117,7.14,15.08
2021,4118,7.15,15.22
2021,4119,7.19,15.73
2021,4120,7.18,15.84
2021,4121,7.14,15.75
2021,4122,7.14,15.86
2021,4123,7.22,16.07
2021,4124,7.29,15.86
2021,4125,7.21,13.9
2021,4126,7.18,14.26
2021,4127,7.17,13.74
2021,4128,7.13,12.97
2021,4129,7.14,12.52
2021,4130,7.14,11.9
2021,4131,7.15,12.42
2021,4132,7.15,12.18
2021,4133,7.11,12.08
2021,4134,7.1,11.73
2021,4135,7.02,12.33
2021,4136,6.96,13.31
2021,4137,7.06,14.15
2021,4138,7.09,14.85
2021,4139,7.03,15.26
2021,4140,7.14,15.6
2021,4141,7.2,15.8
2021,4142,7.13,16.15
2021,4143,7.11,16.21
2021,4144,7.14,16.28
2021,4145,7.13,16.33
2021,4146,7.13,16.38
2021,4147,7.13,15.04
2021,4148,7.1,15.32
2021,4149,7.12,14.26
2021,4150,7.12,13.51
2021,4151,7.12,14.85
2021,4152,7.09,14.83
2021,4153,7.04,14.63
2021,4154,7.03,14.39
2021,4155,7.11,14.73
2021,4156,7.24,14.94
2021,4157,7.07,14.74
2021,4158,7.08,14.34
2021,4159,6.99,14
2021,4160,7.13,14.73
2021,4161,7.16,15.12
2021,4162,7.09,15.31
2021,4163,7,15.54
2021,4164,7.08,15.83
2021,4165,7.11,16.27
2021,4166,7.12,16.18
2021,4167,7.16,15.85
2021,4168,7.21,15.81
2021,4169,7.23,16.01
2021,4170,4.63,11.97
2021,4171,5.07,10.87
2021,4172,5.36,11.19
2021,4173,5.1,10.23
2021,4174,4.97,10.04
2021,4175,5.19,9.93
2021,4176,5.66,10.81
2021,4177,6.24,12.84
2021,4178,6.99,11.58
2021,4179,6.83,12.24
2021,4180,6.73,11.92
2021,4181,6.86,11.84
2021,4182,6.81,11.88
2021,4183,6.81,12.84
2021,4184,6.69,13.71
2021,4185,6.97,14.05
2021,4186,7.04,14.87
2021,4187,6.86,15.51
2021,4188,6.6,15.14
2021,4189,6.82,15.04
2021,4190,6.92,15.35
2021,4191,7.06,13.16
2021,4192,6.6,11.42
2021,4193,6.43,12.55
2021,4194,6.48,12.8
2021,4195,7.34,13.23
2021,4196,7.05,15.6
2021,4197,7.24,15.67
2021,4198,7.13,15.81
2021,4199,7.09,16.09
2021,4200,7.09,15.41
2021,4201,7.03,15.22
2021,4202,7.04,15
2021,4203,7.08,15.08
2021,4204,7.14,14.62
2021,4205,6.94,14.09
2021,4206,6.93,13.82
2021,4207,6.93,12.88
2021,4208,6.96,13.72
2021,4209,7,14.13
2021,4210,6.77,15.35
2021,4211,6.47,16.26
2021,4212,6.17,15.08
2021,4213,6.1,13.19
2021,4214,6.69,11.76
2021,4215,7.14,14.74
2021,4216,7.09,16.23
2021,4217,7.08,16.01
2021,4218,7.2,16.04
2021,4219,7.13,16.18
2021,4220,7.18,15.96
